eval/mean_quat_reward,train/n_updates,eval/mean_bonus_reward,train/ent_coef,train/critic_loss,eval/success_rate,time/total_timesteps,train/learning_rate,train/ent_coef_loss,train/actor_loss,eval/mean_ep_length,eval/mean_reward,eval/mean_pos_reward,time/time_elapsed,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,rollout/success_rate,time/fps
41.98408005397918,1874899,0.47000000000000003,0.001636336906813085,0.020463787019252777,0.03,1875000,0.0003,0.35279056429862976,-68.1417465209961,50.0,32.01587009616196,42.921931635283926,,,,,,
,,,,,,1875000,,,,,,,29074,37500,31.58835508,50.0,0.01,64
41.47139534899424,1899899,0.08,0.0016358867287635803,0.021244294941425323,0.0,1900000,0.0003,-0.9495890736579895,-68.31460571289062,50.0,31.507583513110877,42.349194185584366,,,,,,
,,,,,,1900000,,,,,,,29466,38000,31.82604772,50.0,0.0,64
42.15146726116964,1924899,0.43,0.0016063463408499956,0.014776240102946758,0.01,1925000,0.0003,-1.6513781547546387,-68.77952575683594,50.0,31.71412377323024,42.13552054906536,,,,,,
,,,,,,1925000,,,,,,,29843,38500,32.0328343,50.0,0.0,64
42.557564972863496,1949899,0.41000000000000003,0.0016214906936511397,0.014355585910379887,0.01,1950000,0.0003,-7.577985763549805,-68.99314880371094,50.0,32.508421177342534,43.67241629314972,,,,,,
,,,,,,1950000,,,,,,,30231,39000,31.73214998,50.0,0.0,64
42.319643884872036,1974899,0.29,0.0015817966777831316,0.01700359582901001,0.0,1975000,0.0003,-3.2837271690368652,-68.87322235107422,50.0,32.04883961930871,42.86045923145648,,,,,,
,,,,,,1975000,,,,,,,30621,39500,31.981443340000002,50.0,0.02,64
42.675768067176776,1999899,0.27,0.001578400144353509,0.015010261908173561,0.01,2000000,0.0003,-2.228769302368164,-68.7364501953125,50.0,32.24232724077999,43.059770779617054,,,,,,
,,,,,,2000000,,,,,,,31008,40000,31.092863640000004,50.0,0.0,64
42.9301610319448,2024899,0.76,0.0015928692882880569,0.016246790066361427,0.04,2025000,0.0003,3.422957420349121,-68.3580093383789,50.0,32.617018233686686,43.45449806534936,,,,,,
,,,,,,2025000,,,,,,,31397,40500,31.260473079999997,50.0,0.0,64
41.80478656263926,2049899,1.04,0.001593249849975109,0.014122188091278076,0.04,2050000,0.0003,2.489250898361206,-68.53877258300781,50.0,31.371396393440662,41.25120135113278,,,,,,
,,,,,,2050000,,,,,,,31780,41000,31.821849590000003,50.0,0.0,64
41.98921682225253,2074899,0.0,0.001572646084241569,0.013931650668382645,0.0,2075000,0.0003,-4.213778018951416,-68.94241333007812,50.0,31.998209093660115,43.14646586903087,,,,,,
,,,,,,2075000,,,,,,,32165,41500,31.801256159999998,50.0,0.01,64
43.19811925334449,2099899,0.2,0.001569362822920084,0.017297273501753807,0.01,2100000,0.0003,1.4483754634857178,-68.69967651367188,50.0,32.67014813736081,43.70453916560109,,,,,,
,,,,,,2100000,,,,,,,32555,42000,32.01883334,50.0,0.01,64
41.32089026498774,2124899,0.7799999999999999,0.001604563440196216,0.020547950640320778,0.02,2125000,0.0003,0.8824710845947266,-68.6246566772461,50.0,31.679588983673604,42.44985319139725,,,,,,
,,,,,,2125000,,,,,,,32940,42500,32.00156368,50.0,0.0,64
41.41800915117755,2149899,0.02,0.0015773542691022158,0.017994970083236694,0.0,2150000,0.0003,-0.8027384281158447,-68.59013366699219,50.0,31.274090851247312,41.887915423485325,,,,,,
,,,,,,2150000,,,,,,,33312,43000,31.420582650000007,50.0,0.0,64
42.869971878751926,2174899,0.25,0.0015670014545321465,0.017483383417129517,0.02,2175000,0.0003,3.0064918994903564,-68.4952392578125,50.0,32.397469161003826,43.287092455451585,,,,,,
,,,,,,2175000,,,,,,,33686,43500,31.176363489999993,50.0,0.01,64
41.5149366801476,2199899,0.09,0.0016269818879663944,0.019639775156974792,0.0,2200000,0.0003,-0.08348095417022705,-68.8888168334961,50.0,31.71373226746917,42.78357610327663,,,,,,
,,,,,,2200000,,,,,,,34059,44000,31.099207279999995,50.0,0.01,64
42.05838368618735,2224899,0.06,0.0016224883729591966,0.018027134239673615,0.0,2225000,0.0003,-1.9496651887893677,-68.5228271484375,50.0,31.874916229248047,42.7809630061493,,,,,,
,,,,,,2225000,,,,,,,34432,44500,31.63943523,50.0,0.02,64
41.7402603558199,2249899,0.59,0.0016317296540364623,0.019373254850506783,0.02,2250000,0.0003,2.921523094177246,-68.57301330566406,50.0,31.825823139436544,42.59312410435303,,,,,,
,,,,,,2250000,,,,,,,34816,45000,31.641636530000007,50.0,0.01,64
42.77479327466026,2274899,0.37,0.0016044746153056622,0.0256363395601511,0.01,2275000,0.0003,-1.6882188320159912,-68.62882232666016,50.0,32.3198188328743,43.10901928922309,,,,,,
,,,,,,2275000,,,,,,,35193,45500,31.566513160000003,50.0,0.03,64
42.310885123789085,2299899,0.64,0.0016037648310884833,0.015204135328531265,0.03,2300000,0.0003,0.8075792789459229,-68.89004516601562,50.0,32.27508885025978,43.18385656012722,,,,,,
,,,,,,2300000,,,,,,,35584,46000,31.33005571,50.0,0.02,64
42.691417485138835,2324899,0.06999999999999999,0.0016354321269318461,0.018670905381441116,0.0,2325000,0.0003,3.025364398956299,-68.45838928222656,50.0,32.08968309052288,42.81397744370186,,,,,,
,,,,,,2325000,,,,,,,35975,46500,32.15203258,50.0,0.0,64
41.646274791683844,2349899,0.3,0.0016328179044649005,0.01763841323554516,0.01,2350000,0.0003,-0.962280809879303,-68.66914367675781,50.0,31.655004375353457,42.43552797925674,,,,,,
,,,,,,2350000,,,,,,,36366,47000,31.972044749999995,50.0,0.02,64
41.42498393632156,2374899,0.48,0.001622491516172886,0.01946244388818741,0.02,2375000,0.0003,1.6081258058547974,-68.6438980102539,50.0,31.875117437765002,42.993851349458616,,,,,,
,,,,,,2375000,,,,,,,36741,47500,31.589692170000003,50.0,0.01,64
42.04341268579911,2399899,0.59,0.0016199983656406403,0.01561791729182005,0.02,2400000,0.0003,-1.6408298015594482,-68.56877136230469,50.0,32.10374450795352,43.011835534058385,,,,,,
,,,,,,2400000,,,,,,,37124,48000,31.917765349999996,50.0,0.0,64
42.17417009887913,2424899,0.9900000000000001,0.001676130690611899,0.01667531579732895,0.04,2425000,0.0003,-1.977081060409546,-69.02545166015625,50.0,32.2274102011323,42.97253036860526,,,,,,
,,,,,,2425000,,,,,,,37509,48500,31.848730959999994,50.0,0.02,64
40.918502609809025,2449899,0.5,0.0016737960977479815,0.021692421287298203,0.02,2450000,0.0003,-1.3106052875518799,-69.2716293334961,50.0,31.64064719311893,42.80826320886316,,,,,,
,,,,,,2450000,,,,,,,37886,49000,31.113308070000002,50.0,0.0,64
42.449679122452004,2474899,0.2,0.0016135141486302018,0.01928994059562683,0.01,2475000,0.0003,-0.011445581912994385,-68.86358642578125,50.0,32.10724475391209,42.952502915526765,,,,,,
,,,,,,2475000,,,,,,,38266,49500,31.78729612,50.0,0.0,64
42.85665165239777,2499899,0.06,0.0015946354251354933,0.016490701586008072,0.0,2500000,0.0003,-2.2579736709594727,-69.21391296386719,50.0,32.301230389517734,43.18520399301418,,,,,,
,,,,,,2500000,,,,,,,38649,50000,32.11673255,50.0,0.01,64
41.95586921182801,2524899,0.2,0.0015902987215667963,0.01726550981402397,0.01,2525000,0.0003,1.2125134468078613,-69.13998413085938,50.0,32.03791140407324,43.14674806921136,,,,,,
,,,,,,2525000,,,,,,,39039,50500,32.05726613,50.0,0.0,64
41.58966997764913,2549899,0.04,0.0016479642363265157,0.01856904663145542,0.0,2550000,0.0003,-1.5050958395004272,-69.21989440917969,50.0,31.627931568175555,42.562650740527936,,,,,,
