eval/mean_pos_reward,train/actor_loss,eval/mean_bonus_reward,eval/success_rate,time/total_timesteps,eval/mean_quat_reward,train/ent_coef,train/learning_rate,eval/mean_reward,train/n_updates,eval/mean_ep_length,train/ent_coef_loss,train/critic_loss,rollout/ep_rew_mean,rollout/success_rate,rollout/ep_len_mean,time/episodes,time/time_elapsed,time/fps
,,,,5225000,,,,,,,,,32.229102149999996,0.1,50.0,104500,79295,65
42.99054342428762,-72.71768188476562,5.28,0.18,5250000,43.06966255130117,0.002501377137377858,0.0003,33.59257721805945,5249899,50.0,-3.763972520828247,0.03595137596130371,,,,,,
,,,,5250000,,,,,,,,,32.393445289999995,0.16,50.0,105000,79606,65
42.062616414861424,-72.3931655883789,5.140000000000001,0.18,5275000,42.60407480466842,0.0025930479168891907,0.0003,33.03500922203064,5274899,50.0,1.1832523345947266,0.03484153747558594,,,,,,
,,,,5275000,,,,,,,,,32.74749024,0.1,50.0,105500,79918,66
43.14761183021761,-72.54351043701172,4.87,0.18,5300000,43.163208452605126,0.0025628393050283194,0.0003,33.58405761230737,5299899,50.0,1.2889039516448975,0.036817487329244614,,,,,,
,,,,5300000,,,,,,,,,32.99347676000001,0.09,50.0,106000,80229,66
41.29947399416421,-72.320068359375,4.3,0.21,5325000,41.91459362691569,0.0025532313156872988,0.0003,32.280275360629894,5324899,50.0,2.2649717330932617,0.023583175614476204,,,,,,
,,,,5325000,,,,,,,,,32.92488060000001,0.14,50.0,106500,80539,66
42.97544744671859,-72.40623474121094,9.030000000000001,0.37,5350000,42.392621017376,0.0026011173613369465,0.0003,34.27052566010505,5349899,50.0,-2.200068712234497,0.032412972301244736,,,,,,
,,,,5350000,,,,,,,,,32.79466282,0.12,50.0,107000,80851,66
42.83283096388587,-72.91815948486328,7.62,0.32,5375000,42.36033404121934,0.00261019729077816,0.0003,33.85243687189184,5374899,50.0,-0.13268190622329712,0.02697349712252617,,,,,,
,,,,5375000,,,,,,,,,32.439534599999995,0.12,50.0,107500,81166,66
43.485258917457855,-72.86756134033203,7.049999999999999,0.29,5400000,42.52303050030284,0.002671729540452361,0.0003,34.015608521318065,5399899,50.0,-2.55037784576416,0.02910611778497696,,,,,,
,,,,5400000,,,,,,,,,33.146403299999996,0.16,50.0,108000,81472,66
41.921884516907035,-72.41902160644531,6.4,0.26,5425000,42.197433297291056,0.0025950975250452757,0.0003,33.144744178280234,5424899,50.0,-1.6374719142913818,0.025821177288889885,,,,,,
